,compound,neg,neu,pos,text,date,User,tweets ago
312,0.0,0.0,1.0,0.0,"Moments ago, President @realDonaldTrump decried allegations made by @SenatorTester about Ronny Jackson.… https://t.co/Nc0a0OexR2",Sat Apr 28 19:23:50 +0000 2018,@FoxNews,13
313,0.0,0.0,1.0,0.0,Princess Michael of Kent reportedly had two black sheep named Venus and Serena https://t.co/axTzlzKZTC,Sat Apr 28 19:14:17 +0000 2018,@FoxNews,14
314,0.0,0.0,1.0,0.0,Brigitte Macron says @FLOTUS 'cannot do anything' https://t.co/OJWzE0JLRC,Sat Apr 28 19:09:32 +0000 2018,@FoxNews,15
315,0.6597,0.0,0.722,0.278,"@AdrianaCohen16: ""Labor unions support @POTUS. Blue-collar workers support the president, and they're not going any… https://t.co/NWqKEwi1mk",Sat Apr 28 19:03:04 +0000 2018,@FoxNews,16
316,0.0,0.0,1.0,0.0,Fox News Poll: Job performance among likely West Virginia Primary voters. https://t.co/QVlPrCTTid https://t.co/pwnWD9YvIg,Sat Apr 28 18:56:20 +0000 2018,@FoxNews,17
317,0.4019,0.0,0.847,0.153,"Ben Kissel: ""The Tea Party wave of 2010 has become the blue wave of 2018."" https://t.co/tpca9GSmCl",Sat Apr 28 18:54:21 +0000 2018,@FoxNews,18
318,-0.34,0.138,0.862,0.0,.@realDonaldTrump calls on Tester to resign over Ronny Jackson allegations: ‘His reputation has been shattered’ https://t.co/WBzxfh3QhH,Sat Apr 28 18:49:12 +0000 2018,@FoxNews,19
319,0.4019,0.0,0.769,0.231,.@GiannoCaldwell: @kanyewest’s @realDonaldTrump Support Could Initiate 'Competition' Among Celebrities https://t.co/w8UcH02V9K,Sat Apr 28 18:40:02 +0000 2018,@FoxNews,20
320,0.0,0.0,1.0,0.0,MAY 1st: The West Virginia GOP Senate Primary Debate moderated by @BretBaier and @marthamaccallum - Tune in at 6:30… https://t.co/K77dtwqZDx,Sat Apr 28 18:36:00 +0000 2018,@FoxNews,21
321,-0.4404,0.139,0.861,0.0,"Lt. Col. Daniel Davis: ""The ultimate objective is not to have nuclear weapons, it's to preserve their regime.""… https://t.co/Pw7lRokHBs",Sat Apr 28 18:33:41 +0000 2018,@FoxNews,22
322,-0.2675,0.159,0.729,0.113,".@alaynatreene on Ronny Jackson: ""@POTUS really believes that there is this huge injustice going on against his nom… https://t.co/o09I0XibDU",Sat Apr 28 18:24:40 +0000 2018,@FoxNews,23
323,-0.8834,0.507,0.493,0.0,'Lost Their G--Damn Humanity': PBA President Furious Over Release of Cop Killer https://t.co/RW7YcUeTW7,Sat Apr 28 18:12:22 +0000 2018,@FoxNews,24
324,0.4939,0.0,0.789,0.211,"Earlier, President @realDonaldTrump tweeted about his excitement for Saturday's rally in Michigan. https://t.co/5xcZuihhwN",Sat Apr 28 18:04:48 +0000 2018,@FoxNews,25
325,0.3612,0.0,0.828,0.172,.@Joy_Villa: @kanyewest supports @realDonaldTrump -- Here’s why his actions are so monumental https://t.co/DWSebiEIAI,Sat Apr 28 18:01:54 +0000 2018,@FoxNews,26
326,-0.2732,0.16,0.84,0.0,"Lamborghini cut in half after crashing into light pole, authorities say https://t.co/aWVANyVW6A",Sat Apr 28 17:48:23 +0000 2018,@FoxNews,27
327,-0.8258,0.338,0.662,0.0,".@dbongino on presidential physician Ronny Jackson: “This is one of the most disgusting, horrifying, putrid episode… https://t.co/btS1hdTOUt",Sat Apr 28 17:33:32 +0000 2018,@FoxNews,28
328,0.3612,0.0,0.839,0.161,OPINION: @Joy_Villa: @kanyewest supports @realDonaldTrump -- Here’s why his actions are so monumental https://t.co/NVKk7oP9u3,Sat Apr 28 17:23:17 +0000 2018,@FoxNews,29
329,-0.5994,0.262,0.738,0.0,JUST IN: Man wanted in shooting death of Maine deputy caught https://t.co/qdEDNsc9lI,Sat Apr 28 17:10:50 +0000 2018,@FoxNews,30
330,0.0,0.0,1.0,0.0,Thousands of balloons were released outside the Liverpool hospital where British toddler Alfie Evans died.… https://t.co/0S930rjRZa,Sat Apr 28 17:05:30 +0000 2018,@FoxNews,31
331,-0.8834,0.507,0.493,0.0,'Lost Their G--Damn Humanity': PBA President Furious Over Release of Cop Killer https://t.co/7g4sgfv42Q,Sat Apr 28 16:57:50 +0000 2018,@FoxNews,32
332,-0.34,0.211,0.789,0.0,'Fire rainbow' spotted over Pinnacles National Park in California https://t.co/Fqv2DKbocI,Sat Apr 28 16:36:50 +0000 2018,@FoxNews,33
333,0.872,0.0,0.526,0.474,"OPINION: After North Korea triumph Trump deserves the Nobel Peace Prize, not Obama https://t.co/TZO9j6Zs88",Sat Apr 28 16:32:16 +0000 2018,@FoxNews,34
334,0.0,0.0,1.0,0.0,"OPINION: GQ just doesn’t get it, the Bible will never go out of style https://t.co/46a8g732Na",Sat Apr 28 16:21:54 +0000 2018,@FoxNews,35
335,0.0,0.0,1.0,0.0,"Trump hails ‘ongoing negotiations’ after historic Koreas summit, says meeting with Kim ‘being set’ https://t.co/mTCjtQC1pm",Sat Apr 28 16:18:28 +0000 2018,@FoxNews,36
336,-0.4588,0.15,0.85,0.0,A sailor assigned to the Arleigh Burke-class guided-missile destroyer USS Preble (DDG 88) meets his daughter for th… https://t.co/9LlQKdi0Ps,Sat Apr 28 16:01:50 +0000 2018,@FoxNews,37
337,-0.296,0.155,0.845,0.0,".@DevinNunes: ""We found no collusion between the Trump campaign and the Russians."" https://t.co/z3Qhd0bKtX",Sat Apr 28 15:56:32 +0000 2018,@FoxNews,38
338,0.0,0.0,1.0,0.0,Kate Middleton's baby reveal dress likened to 'Rosemary's Baby' frock on Twitter https://t.co/DeHPRtlf31,Sat Apr 28 15:54:11 +0000 2018,@FoxNews,39
339,-0.2263,0.192,0.808,0.0,Celebrities who stopped following @kanyewest on Twitter. https://t.co/pEhnKHdHOO https://t.co/iFhvDChIOt,Sat Apr 28 15:42:03 +0000 2018,@FoxNews,40
340,-0.3867,0.143,0.79,0.067,"TOMORROW: Don't miss ""Life, Liberty, &amp; Levin"" with @marklevinshow - Tune in at 10p ET on Fox News Channel! https://t.co/H2B6rEEUPT",Sat Apr 28 15:38:00 +0000 2018,@FoxNews,41
341,0.0,0.0,1.0,0.0,Secretary of State Mike Pompeo arrives in Saudi Arabia https://t.co/yUkuoOHLQT,Sat Apr 28 15:32:19 +0000 2018,@FoxNews,42
342,0.6486,0.0,0.773,0.227,.@DarrellIssa: “The president has three responsibilities and one of them clearly is to protect our borders and he i… https://t.co/FJHbn3L1Il,Sat Apr 28 15:20:43 +0000 2018,@FoxNews,43
343,0.0,0.0,1.0,0.0,Was 'liars' remark directed at Haley? Palestinian ambassador won't say https://t.co/WvlKz3JfFG,Sat Apr 28 15:16:09 +0000 2018,@FoxNews,44
344,0.0,0.0,1.0,0.0,Central American migrants seeking asylum in U.S. expected to cross U.S. - Mexico border this weekend https://t.co/eSsChla9u6,Sat Apr 28 15:10:45 +0000 2018,@FoxNews,45
345,0.3818,0.0,0.833,0.167,Customer in cowboy hat helps thwart armed robbery at Monterrey butcher shop https://t.co/siA4vwuo0r https://t.co/bSr9YB4ghH,Sat Apr 28 15:00:51 +0000 2018,@FoxNews,46
346,0.0,0.0,1.0,0.0,Finland to end its universal basic income program by year's end https://t.co/SZUgvw7SbC,Sat Apr 28 14:57:38 +0000 2018,@FoxNews,47
347,-0.34,0.138,0.862,0.0,Trump calls on Tester to resign over Ronny Jackson allegations: ‘His reputation has been shattered’ https://t.co/r0DN17Eckg,Sat Apr 28 14:49:07 +0000 2018,@FoxNews,48
348,0.5574,0.0,0.847,0.153,.@RepKinzinger: “I think the president has done a fantastic job to drive North Korea to the table and he should get… https://t.co/Qvmzhcl80N,Sat Apr 28 14:34:55 +0000 2018,@FoxNews,49
349,-0.5267,0.173,0.827,0.0,"Hector Garza: “What we need to stop is catch and release. We need to stop releasing these people, if not the flood… https://t.co/OyuOjXrgfW",Sat Apr 28 14:12:37 +0000 2018,@FoxNews,50
350,-0.6369,0.318,0.682,0.0,Arizona police officer fatally shot trying to apprehend carjacker https://t.co/clVwr6EcaD,Sat Apr 28 14:01:36 +0000 2018,@FoxNews,51
351,0.0,0.0,1.0,0.0,"Inflatable Duck Drifts Aimlessly Down Street in Des Moines, Iowa https://t.co/POseQr6H5E",Sat Apr 28 13:59:24 +0000 2018,@FoxNews,52
352,0.0,0.0,1.0,0.0,"Moments ago, President @realDonaldTrump tweeted about speaking with the President of South Korea and the Japanese P… https://t.co/UOcYITFocl",Sat Apr 28 13:50:23 +0000 2018,@FoxNews,53
353,0.6597,0.15,0.437,0.413,Heart Attack Survivor Hand Delivers Gifts to Paramedics Who Saved His Life https://t.co/b0TwZFm34c,Sat Apr 28 13:41:40 +0000 2018,@FoxNews,54
354,0.0,0.0,1.0,0.0,.@jockowillink: “I think the biggest concern here is going to be egos on both sides and I think people are going to… https://t.co/zYhJMvWlHs,Sat Apr 28 13:29:11 +0000 2018,@FoxNews,55
355,0.659,0.0,0.759,0.241,.@GeraldoRivera: “If this happens and there are really meaningful steps taken… the President of the United States s… https://t.co/Bidp5JJ1SL,Sat Apr 28 13:18:27 +0000 2018,@FoxNews,56
356,-0.5106,0.202,0.798,0.0,"Pro-gun student sues school over dress code, claims it violates First Amendment rights https://t.co/lFBGnNsrMq",Sat Apr 28 12:48:01 +0000 2018,@FoxNews,57
357,0.0,0.0,1.0,0.0,".@AlanDersh: “There should have been an independent, non-partisan investigation to look at the role that Russia pla… https://t.co/F6iywOJUo6",Sat Apr 28 12:44:48 +0000 2018,@FoxNews,58
358,-0.5423,0.197,0.717,0.085,.@AlanDersh: “Now Democrats and left-wingers obviously think President Trump is the devil and they’re prepared to e… https://t.co/8IyZzjjXhg,Sat Apr 28 12:44:21 +0000 2018,@FoxNews,59
359,-0.5994,0.196,0.804,0.0,"A woman leaves some flowers outside Alder Hey Children's Hospital in Liverpool, following the death of 23-month-old… https://t.co/cYjFN6qoYB",Sat Apr 28 12:33:57 +0000 2018,@FoxNews,60
360,0.0,0.0,1.0,0.0,Moments ago President @realDonaldTrump tweeted about presidential physician Ronny Jackson https://t.co/yetLFXf6sZ,Sat Apr 28 12:12:30 +0000 2018,@FoxNews,61
361,0.0,0.0,1.0,0.0,Photo of Donald Trump 'look-alike' in Spain goes viral https://t.co/ELrZmo81wI,Sat Apr 28 12:07:36 +0000 2018,@FoxNews,62
362,0.4215,0.127,0.633,0.241,Olympian who stood with Americans in protest honored 50 years later https://t.co/MKAoIAPBQC,Sat Apr 28 11:58:15 +0000 2018,@FoxNews,63
363,0.4019,0.0,0.828,0.172,"Walmart customer in Kentucky uses store intercom to ask for help, goes viral https://t.co/2uCZ8g4XZM",Sat Apr 28 11:43:14 +0000 2018,@FoxNews,64
364,0.4588,0.0,0.87,0.13,"Rochelle Ritchie: “I honestly think that Kanye West right now, is being used as a political pawn to continue this T… https://t.co/wwbqeU6lYo",Sat Apr 28 11:35:26 +0000 2018,@FoxNews,65
365,-0.743,0.27,0.73,0.0,Brandon Judd: “How many more Americans need to lose their lives to illegal immigrants until we take a stand?” https://t.co/i7IyyDyG1c,Sat Apr 28 11:28:22 +0000 2018,@FoxNews,66
366,-0.5095,0.155,0.845,0.0,"Brandon Judd: “What President Trump has done is nothing less than miraculous, when he has completely forced a drop… https://t.co/wDBpWv5jSh",Sat Apr 28 11:25:23 +0000 2018,@FoxNews,67
367,-0.34,0.315,0.484,0.202,"North, South Korea agree to end war https://t.co/2DPT9c6d00",Sat Apr 28 11:14:17 +0000 2018,@FoxNews,68
368,0.0,0.0,1.0,0.0,Anthony Tata: “What you’ve got is a president who has said what he’s going to do and he does what he says.” https://t.co/5hj3GvS1Kl,Sat Apr 28 11:02:40 +0000 2018,@FoxNews,69
369,0.4404,0.0,0.775,0.225,.@dbongino on presidential physician Ronny Jackson: “This is a good man.” https://t.co/gTOpqmUREE,Sat Apr 28 10:46:18 +0000 2018,@FoxNews,70
370,-0.8258,0.338,0.662,0.0,".@dbongino on presidential physician Ronny Jackson: “This is one of the most disgusting, horrifying, putrid episode… https://t.co/XmwpHA04B0",Sat Apr 28 10:44:00 +0000 2018,@FoxNews,71
371,0.0,0.0,1.0,0.0,President @realDonaldTrump holds rally in Michigan during White House Correspondent’s Dinner https://t.co/3xBkpo8S6Z https://t.co/f4Hp3BKexA,Sat Apr 28 10:30:50 +0000 2018,@FoxNews,72
372,0.2924,0.0,0.821,0.179,"Ex-adviser to Clinton not confrontational in 2nd video, police say https://t.co/BddpYihXAH",Sat Apr 28 10:27:13 +0000 2018,@FoxNews,73
373,0.2263,0.0,0.826,0.174,Discovery of a lifetime: 'Fake' gold coin actually worth millions https://t.co/fIyxpUVclH,Sat Apr 28 10:18:57 +0000 2018,@FoxNews,74
374,0.128,0.161,0.653,0.186,"Dems fear GOP wins in California because of state's primary system, Hoyer says: report https://t.co/Ke1LkysXXk",Sat Apr 28 10:17:51 +0000 2018,@FoxNews,75
375,0.0,0.0,1.0,0.0,Migrant caravan to cross border tomorrow https://t.co/RKTPpThMd6,Sat Apr 28 10:16:10 +0000 2018,@FoxNews,76
376,0.4002,0.113,0.69,0.197,"Louisiana boy, 8, returns lost $100 bill to elderly man: 'I'm so proud of him' https://t.co/oMb7U2pC7D",Sat Apr 28 10:15:20 +0000 2018,@FoxNews,77
377,0.0,0.0,1.0,0.0,White House pushes back on allegations against former Trump VA pick https://t.co/oTfGtd9wZo,Sat Apr 28 10:11:16 +0000 2018,@FoxNews,78
378,0.872,0.0,0.526,0.474,"OPINION: After North Korea triumph Trump deserves the Nobel Peace Prize, not Obama https://t.co/TZO9j6Zs88",Sat Apr 28 10:01:33 +0000 2018,@FoxNews,79
379,-0.3818,0.22,0.655,0.125,"Pic of teens' pre-prom prayer sparks anger, surprising reporter who posted it https://t.co/lCPRrsHn9T",Sat Apr 28 09:53:13 +0000 2018,@FoxNews,80
380,-0.7579,0.255,0.745,0.0,VFW Post 155 Jr. Vice-Commander places American flags on the grave sites of war veterans buried at Forrest Lawn Cem… https://t.co/jbOVKmsK40,Sat Apr 28 09:42:26 +0000 2018,@FoxNews,81
381,-0.2732,0.198,0.687,0.115,"Alfie Evans, UK toddler at center of legal battle, dies https://t.co/nvSUscPoMR",Sat Apr 28 09:20:47 +0000 2018,@FoxNews,82
382,0.7003,0.0,0.714,0.286,".@Varneyco on universal basic income: ""Thank goodness that this experiment is coming to an end... You want money, g… https://t.co/SJuqFcGi49",Sat Apr 28 09:05:00 +0000 2018,@FoxNews,83
383,0.296,0.0,0.845,0.155,"On @TheFive, @RealCandaceO decried the Democratic Party's record on helping African Americans.… https://t.co/bDZOamqYEj",Sat Apr 28 09:00:01 +0000 2018,@FoxNews,84
384,0.6249,0.0,0.733,0.267,"Poll: If Democrats win the House in 2018, do you want them to impeach @POTUS? https://t.co/4UAPcn3H0a",Sat Apr 28 08:57:00 +0000 2018,@FoxNews,85
385,0.2263,0.0,0.899,0.101,"Yesterday, @HillaryClinton called for the FEC to allow candidates to use campaign funds for childcare when they’re… https://t.co/pksiiX5nCo",Sat Apr 28 08:49:00 +0000 2018,@FoxNews,86
386,0.0,0.0,1.0,0.0,"On ""#Hannity,"" @JudgeJeanine gave her take on the uproar that has occurred on the left after Kanye West expressed a… https://t.co/oZbStSRX4V",Sat Apr 28 08:41:00 +0000 2018,@FoxNews,87
387,0.4939,0.0,0.824,0.176,"On #IngrahamAngle, Andrew Stein decried what @TheDemocrats have become and praised the record of President… https://t.co/gD00jFS7vT",Sat Apr 28 08:38:00 +0000 2018,@FoxNews,88
388,0.3818,0.0,0.86,0.14,".@kimguilfoyle: ""The mainstream media should give @POTUS credit here for what he's been able to accomplish."" https://t.co/Kz6dkee0hA",Sat Apr 28 08:30:00 +0000 2018,@FoxNews,89
389,0.7089,0.0,0.743,0.257,".@KatiePavlich: ""To see the progress here, I think, is really inspiring and I think that @POTUS deserves a lot of c… https://t.co/EeB6bdrIxY",Sat Apr 28 08:21:00 +0000 2018,@FoxNews,90
390,0.8019,0.0,0.69,0.31,".@Enrique_Acevedo: ""You're not getting the criminals. You're getting the best of Mexico. The people who are wanting… https://t.co/UYoxYNYdl2",Sat Apr 28 08:19:00 +0000 2018,@FoxNews,91
391,0.3071,0.0,0.84,0.16,"Terry Turchie, former @FBI official: ""The Democratic Party is important. It's part of our two-party system. But it… https://t.co/U3R68vMVwx",Sat Apr 28 08:16:00 +0000 2018,@FoxNews,92
392,0.25,0.0,0.889,0.111,"""This president created the climate that allows for this [progress in North Korea].""

WATCH: @KellyannePolls' full… https://t.co/h0cHyiywVv",Sat Apr 28 08:11:00 +0000 2018,@FoxNews,93
393,0.4404,0.0,0.756,0.244,".@hamzaskhan: ""@realDonaldTrump is benefiting from @BarackObama's good work."" #IngrahamAngle https://t.co/QUT6fitO7Y",Sat Apr 28 08:06:00 +0000 2018,@FoxNews,94
394,-0.2263,0.192,0.808,0.0,Celebrities who stopped following @kanyewest on Twitter. https://t.co/pEhnKHvjdo https://t.co/2jNTs0QykC,Sat Apr 28 07:46:00 +0000 2018,@FoxNews,95
395,-0.5423,0.163,0.837,0.0,".@TuckerCarlson on @NBC: ""Bc they traffic in the poison that is identity politics—which is a cul-de-sac &amp; will dest… https://t.co/hkMa4STuPb",Sat Apr 28 07:41:00 +0000 2018,@FoxNews,96
396,0.0,0.0,1.0,0.0,"""Don't talk to me about hot sauce in your bag.""

On @TheFive, @RealCandaceO called out Democrats like… https://t.co/2EGPGWlUJO",Sat Apr 28 07:39:00 +0000 2018,@FoxNews,97
397,0.802,0.0,0.631,0.369,".@RepMattGaetz: ""This report is a decisive win for @POTUS... Russians had a greater involvement in the drafting of… https://t.co/c8zTEEswDq",Sat Apr 28 07:38:00 +0000 2018,@FoxNews,98
